machine_id,timestamp_start,timestamp_end,state,stop_cause,shift,recipe,speed_target,speed_actual,duration_seconds,good_count,reject_count,planned
M01,2026-07-01 06:15:16,2026-07-01 06:30:54,Stopped,Starvation,A,Lampone Zero 560ml,2200,0,938,0,0,False
M01,2026-07-01 06:30:54,2026-07-01 07:22:28,Running,,A,Lampone Zero 560ml,2200,2080,3094,1788,7,False
M01,2026-07-01 07:22:28,2026-07-01 07:52:54,Running,,A,Lampone Zero 560ml,2200,2098,1826,1064,5,False
M01,2026-07-01 07:52:54,2026-07-01 08:12:58,Running,,A,Lampone Zero 560ml,2200,2098,1204,702,3,False
M01,2026-07-01 08:12:58,2026-07-01 08:19:25,Stopped,External,A,Lampone Zero 560ml,2200,0,387,0,0,False
M01,2026-07-01 08:19:25,2026-07-01 08:48:57,Running,,A,Lampone Zero 560ml,2200,2118,1772,1043,3,False
M01,2026-07-01 08:48:57,2026-07-01 09:08:04,Idle,,A,Lampone Zero 560ml,2200,0,1147,0,0,False
M01,2026-07-01 09:08:04,2026-07-01 10:02:02,Running,,A,Lampone Zero 560ml,2200,2102,3238,1891,8,False
M01,2026-07-01 10:02:02,2026-07-01 10:04:48,Stopped,External,A,Lampone Zero 560ml,2200,0,166,0,0,False
M01,2026-07-01 10:04:48,2026-07-01 10:36:10,Running,,A,Lampone Zero 560ml,2200,2043,1882,1068,5,False
M01,2026-07-01 10:36:10,2026-07-01 11:05:24,Running,,A,Lampone Zero 560ml,2200,2055,1754,1001,4,False
M01,2026-07-01 11:05:24,2026-07-01 11:09:38,Stopped,Buildup,A,Lampone Zero 560ml,2200,0,254,0,0,False
M01,2026-07-01 11:09:38,2026-07-01 12:03:42,Running,,A,Lampone Zero 560ml,2200,2099,3244,1891,6,False
M01,2026-07-01 12:03:42,2026-07-01 12:16:54,Idle,,A,Lampone Zero 560ml,2200,0,792,0,0,False
M01,2026-07-01 12:16:54,2026-07-01 13:02:52,Running,,A,Lampone Zero 560ml,2200,2102,2758,1610,5,False
M01,2026-07-01 13:02:52,2026-07-01 13:44:53,Running,,A,Lampone Zero 560ml,2200,2120,2521,1485,6,False
M01,2026-07-01 13:44:53,2026-07-01 14:00:00,Running,,A,Lampone Zero 560ml,2200,2040,907,514,2,False
M01,2026-07-01 14:00:00,2026-07-01 14:34:36,Stopped,Changeover,B,Arancia Rossa 500ml,2400,0,2076,0,0,True
M01,2026-07-01 14:34:36,2026-07-01 14:59:18,Running,,B,Arancia Rossa 500ml,2400,2279,1482,938,4,False
M01,2026-07-01 14:59:18,2026-07-01 15:23:24,Running,,B,Arancia Rossa 500ml,2400,2239,1446,899,3,False
M01,2026-07-01 15:23:24,2026-07-01 16:18:51,Running,,B,Arancia Rossa 500ml,2400,2254,3327,2083,9,False
M01,2026-07-01 16:18:51,2026-07-01 16:28:02,Stopped,Starvation,B,Arancia Rossa 500ml,2400,0,551,0,0,False
M01,2026-07-01 16:28:02,2026-07-01 16:59:06,Running,,B,Arancia Rossa 500ml,2400,2266,1864,1173,5,False
M01,2026-07-01 16:59:06,2026-07-01 17:18:05,Idle,,B,Arancia Rossa 500ml,2400,0,1139,0,0,False
M01,2026-07-01 17:18:05,2026-07-01 17:42:43,Running,,B,Arancia Rossa 500ml,2400,2242,1478,920,4,False
M01,2026-07-01 17:42:43,2026-07-01 17:58:22,Stopped,Starvation,B,Arancia Rossa 500ml,2400,0,939,0,0,False
M01,2026-07-01 17:58:22,2026-07-01 18:34:25,Running,,B,Arancia Rossa 500ml,2400,2291,2163,1377,4,False
M01,2026-07-01 18:34:25,2026-07-01 18:50:20,Idle,,B,Arancia Rossa 500ml,2400,0,955,0,0,False
M01,2026-07-01 18:50:20,2026-07-01 18:55:29,Stopped,Supplies,B,Arancia Rossa 500ml,2400,0,309,0,0,False
M01,2026-07-01 18:55:29,2026-07-01 19:09:44,Stopped,Buildup,B,Arancia Rossa 500ml,2400,0,855,0,0,False
M01,2026-07-01 19:09:44,2026-07-01 19:45:03,Running,,B,Arancia Rossa 500ml,2400,2231,2119,1313,5,False
M01,2026-07-01 19:45:03,2026-07-01 20:24:09,Running,,B,Arancia Rossa 500ml,2400,2289,2346,1492,6,False
M01,2026-07-01 20:24:09,2026-07-01 20:34:36,Stopped,Starvation,B,Arancia Rossa 500ml,2400,0,627,0,0,False
M01,2026-07-01 20:34:36,2026-07-01 20:37:54,Stopped,Operator,B,Arancia Rossa 500ml,2400,0,198,0,0,False
M01,2026-07-01 20:37:54,2026-07-01 21:04:20,Running,,B,Arancia Rossa 500ml,2400,2269,1586,1000,4,False
M01,2026-07-01 21:04:20,2026-07-01 21:30:44,Running,,B,Arancia Rossa 500ml,2400,2307,1584,1015,4,False
M01,2026-07-01 21:30:44,2026-07-01 21:51:54,Running,,B,Arancia Rossa 500ml,2400,2275,1270,803,3,False
M01,2026-07-01 21:51:54,2026-07-01 22:00:00,Running,,B,Arancia Rossa 500ml,2400,2308,486,312,1,False
M01,2026-07-01 22:00:00,2026-07-01 22:09:31,Stopped,Buildup,C,Arancia Rossa 500ml,2400,0,571,0,0,False
M01,2026-07-01 22:09:31,2026-07-01 22:16:24,Stopped,Starvation,C,Arancia Rossa 500ml,2400,0,413,0,0,False
M01,2026-07-01 22:16:24,2026-07-01 22:44:14,Running,,C,Arancia Rossa 500ml,2400,2252,1670,1045,4,False
M01,2026-07-01 22:44:14,2026-07-01 23:20:57,Running,,C,Arancia Rossa 500ml,2400,2267,2203,1387,5,False
M01,2026-07-01 23:20:57,2026-07-01 23:50:04,Running,,C,Arancia Rossa 500ml,2400,2314,1747,1123,5,False
M01,2026-07-01 23:50:04,2026-07-02 00:00:00,Running,,C,Arancia Rossa 500ml,2400,2294,596,380,1,False
M01,2026-07-02 00:00:00,2026-07-02 00:09:43,Idle,,C,Arancia Rossa 500ml,2400,0,583,0,0,False
M01,2026-07-02 00:09:43,2026-07-02 00:24:02,Stopped,Fault,C,Arancia Rossa 500ml,2400,0,859,0,0,False
M01,2026-07-02 00:24:02,2026-07-02 00:59:43,Running,,C,Arancia Rossa 500ml,2400,2306,2141,1371,6,False
M01,2026-07-02 00:59:43,2026-07-02 01:10:45,Idle,,C,Arancia Rossa 500ml,2400,0,662,0,0,False
M01,2026-07-02 01:10:45,2026-07-02 01:17:47,Idle,,C,Arancia Rossa 500ml,2400,0,422,0,0,False
M01,2026-07-02 01:17:47,2026-07-02 02:13:51,Running,,C,Arancia Rossa 500ml,2400,2227,3364,2081,7,False
M01,2026-07-02 02:13:51,2026-07-02 02:22:47,Stopped,External,C,Arancia Rossa 500ml,2400,0,536,0,0,False
M01,2026-07-02 02:22:47,2026-07-02 02:36:10,Stopped,Supplies,C,Arancia Rossa 500ml,2400,0,803,0,0,False
M01,2026-07-02 02:36:10,2026-07-02 02:47:16,Stopped,Starvation,C,Arancia Rossa 500ml,2400,0,666,0,0,False
M01,2026-07-02 02:47:16,2026-07-02 03:33:42,Running,,C,Arancia Rossa 500ml,2400,2265,2786,1753,7,False
M01,2026-07-02 03:33:42,2026-07-02 04:18:21,Running,,C,Arancia Rossa 500ml,2400,2253,2679,1677,6,False
M01,2026-07-02 04:18:21,2026-07-02 04:27:31,Stopped,Operator,C,Arancia Rossa 500ml,2400,0,550,0,0,False
M01,2026-07-02 04:27:31,2026-07-02 05:11:18,Running,,C,Arancia Rossa 500ml,2400,2249,2627,1641,6,False
M01,2026-07-02 05:11:18,2026-07-02 05:35:25,Running,,C,Arancia Rossa 500ml,2400,2224,1447,894,3,False
M01,2026-07-02 05:35:25,2026-07-02 05:56:24,Running,,C,Arancia Rossa 500ml,2400,2250,1259,787,3,False
M01,2026-07-02 05:56:24,2026-07-02 06:00:00,Idle,,C,Arancia Rossa 500ml,2400,0,216,0,0,False
M01,2026-07-02 06:00:00,2026-07-02 06:41:13,Running,,A,Arancia Rossa 500ml,2400,2290,2473,1573,5,False
M01,2026-07-02 06:41:13,2026-07-02 07:04:50,Running,,A,Arancia Rossa 500ml,2400,2269,1417,893,3,False
M01,2026-07-02 07:04:50,2026-07-02 07:54:29,Running,,A,Arancia Rossa 500ml,2400,2302,2979,1905,7,False
M01,2026-07-02 07:54:29,2026-07-02 08:03:22,Idle,,A,Arancia Rossa 500ml,2400,0,533,0,0,False
M01,2026-07-02 08:03:22,2026-07-02 08:28:00,Running,,A,Arancia Rossa 500ml,2400,2269,1478,932,4,False
M01,2026-07-02 08:28:00,2026-07-02 09:09:29,Running,,A,Arancia Rossa 500ml,2400,2305,2489,1594,6,False
M01,2026-07-02 09:09:29,2026-07-02 09:40:24,Running,,A,Arancia Rossa 500ml,2400,2258,1855,1163,5,False
M01,2026-07-02 09:40:24,2026-07-02 10:38:09,Running,,A,Arancia Rossa 500ml,2400,2233,3465,2149,9,False
M01,2026-07-02 10:38:09,2026-07-02 11:09:22,Running,,A,Arancia Rossa 500ml,2400,2302,1873,1198,5,False
M01,2026-07-02 11:09:22,2026-07-02 11:34:01,Running,,A,Arancia Rossa 500ml,2400,2286,1479,939,4,False
M01,2026-07-02 11:34:01,2026-07-02 12:00:35,Running,,A,Arancia Rossa 500ml,2400,2297,1594,1017,4,False
M01,2026-07-02 12:00:35,2026-07-02 12:03:53,Stopped,Starvation,A,Arancia Rossa 500ml,2400,0,198,0,0,False
M01,2026-07-02 12:03:53,2026-07-02 12:09:30,Stopped,Buildup,A,Arancia Rossa 500ml,2400,0,337,0,0,False
M01,2026-07-02 12:09:30,2026-07-02 12:56:19,Running,,A,Arancia Rossa 500ml,2400,2226,2809,1737,6,False
M01,2026-07-02 12:56:19,2026-07-02 13:22:23,Running,,A,Arancia Rossa 500ml,2400,2225,1564,967,3,False
M01,2026-07-02 13:22:23,2026-07-02 13:44:52,Running,,A,Arancia Rossa 500ml,2400,2275,1349,852,4,False
M01,2026-07-02 13:44:52,2026-07-02 14:00:00,Running,,A,Arancia Rossa 500ml,2400,2305,908,581,2,False
M01,2026-07-02 14:00:00,2026-07-02 14:30:35,Stopped,Changeover,B,Lampone Zero 560ml,2200,0,1835,0,0,True
M01,2026-07-02 14:30:35,2026-07-02 15:01:40,Running,,B,Lampone Zero 560ml,2200,2068,1865,1071,4,False
M01,2026-07-02 15:01:40,2026-07-02 15:36:20,Running,,B,Lampone Zero 560ml,2200,2111,2080,1220,5,False
M01,2026-07-02 15:36:20,2026-07-02 16:15:13,Running,,B,Lampone Zero 560ml,2200,2111,2333,1368,5,False
M01,2026-07-02 16:15:13,2026-07-02 17:07:29,Running,,B,Lampone Zero 560ml,2200,2104,3136,1833,6,False
M01,2026-07-02 17:07:29,2026-07-02 17:21:21,Stopped,Starvation,B,Lampone Zero 560ml,2200,0,832,0,0,False
M01,2026-07-02 17:21:21,2026-07-02 17:50:35,Running,,B,Lampone Zero 560ml,2200,2090,1754,1018,3,False
M01,2026-07-02 17:50:35,2026-07-02 18:48:39,Running,,B,Lampone Zero 560ml,2200,2053,3484,1987,9,False
M01,2026-07-02 18:48:39,2026-07-02 19:35:17,Running,,B,Lampone Zero 560ml,2200,2079,2798,1616,7,False
M01,2026-07-02 19:35:17,2026-07-02 20:09:55,Running,,B,Lampone Zero 560ml,2200,2061,2078,1190,5,False
M01,2026-07-02 20:09:55,2026-07-02 20:46:14,Running,,B,Lampone Zero 560ml,2200,2106,2179,1275,5,False
M01,2026-07-02 20:46:14,2026-07-02 21:45:23,Running,,B,Lampone Zero 560ml,2200,2083,3549,2053,8,False
M01,2026-07-02 21:45:23,2026-07-02 22:00:00,Running,,B,Lampone Zero 560ml,2200,2084,877,508,2,False
M01,2026-07-02 22:00:00,2026-07-02 22:04:21,Stopped,Buildup,C,Lampone Zero 560ml,2200,0,261,0,0,False
M01,2026-07-02 22:04:21,2026-07-02 23:03:00,Running,,C,Lampone Zero 560ml,2200,2098,3519,2051,9,False
M01,2026-07-02 23:03:00,2026-07-02 23:40:46,Running,,C,Lampone Zero 560ml,2200,2082,2266,1311,5,False
M01,2026-07-02 23:40:46,2026-07-03 00:00:00,Running,,C,Lampone Zero 560ml,2200,2093,1154,671,3,False
M01,2026-07-03 00:00:00,2026-07-03 00:09:50,Stopped,Starvation,C,Lampone Zero 560ml,2200,0,590,0,0,False
M01,2026-07-03 00:09:50,2026-07-03 00:19:06,Stopped,Buildup,C,Lampone Zero 560ml,2200,0,556,0,0,False
M01,2026-07-03 00:19:06,2026-07-03 00:43:39,Running,,C,Lampone Zero 560ml,2200,2092,1473,856,4,False
M01,2026-07-03 00:43:39,2026-07-03 01:42:46,Running,,C,Lampone Zero 560ml,2200,2055,3547,2025,7,False
M01,2026-07-03 01:42:46,2026-07-03 01:55:28,Stopped,Buildup,C,Lampone Zero 560ml,2200,0,762,0,0,False
M01,2026-07-03 01:55:28,2026-07-03 02:28:12,Running,,C,Lampone Zero 560ml,2200,2043,1964,1115,4,False
M01,2026-07-03 02:28:12,2026-07-03 02:38:08,Stopped,Starvation,C,Lampone Zero 560ml,2200,0,596,0,0,False
M01,2026-07-03 02:38:08,2026-07-03 02:46:50,Stopped,Buildup,C,Lampone Zero 560ml,2200,0,522,0,0,False
M01,2026-07-03 02:46:50,2026-07-03 03:07:02,Running,,C,Lampone Zero 560ml,2200,2022,1212,681,2,False
M01,2026-07-03 03:07:02,2026-07-03 03:50:04,Running,,C,Lampone Zero 560ml,2200,2040,2582,1463,5,False
M01,2026-07-03 03:50:04,2026-07-03 04:26:06,Running,,C,Lampone Zero 560ml,2200,2103,2162,1263,5,False
M01,2026-07-03 04:26:06,2026-07-03 04:50:23,Running,,C,Lampone Zero 560ml,2200,2023,1457,819,3,False
M01,2026-07-03 04:50:23,2026-07-03 05:02:12,Stopped,Starvation,C,Lampone Zero 560ml,2200,0,709,0,0,False
M01,2026-07-03 05:02:12,2026-07-03 05:47:21,Running,,C,Lampone Zero 560ml,2200,2103,2709,1583,5,False
M01,2026-07-03 05:47:21,2026-07-03 06:00:00,Running,,C,Lampone Zero 560ml,2200,2032,759,428,2,False
M01,2026-07-03 06:00:00,2026-07-03 06:41:19,Running,,A,Lampone Zero 560ml,2200,2049,2479,1411,5,False
M01,2026-07-03 06:41:19,2026-07-03 06:44:53,Stopped,Starvation,A,Lampone Zero 560ml,2200,0,214,0,0,False
M01,2026-07-03 06:44:53,2026-07-03 07:11:16,Running,,A,Lampone Zero 560ml,2200,2071,1583,911,4,False
M01,2026-07-03 07:11:16,2026-07-03 07:36:29,Running,,A,Lampone Zero 560ml,2200,2087,1513,877,3,False
M01,2026-07-03 07:36:29,2026-07-03 08:08:57,Running,,A,Lampone Zero 560ml,2200,2079,1948,1125,4,False
M01,2026-07-03 08:08:57,2026-07-03 08:29:21,Running,,A,Lampone Zero 560ml,2200,2041,1224,694,2,False
M01,2026-07-03 08:29:21,2026-07-03 08:38:39,Stopped,Operator,A,Lampone Zero 560ml,2200,0,558,0,0,False
M01,2026-07-03 08:38:39,2026-07-03 09:03:28,Running,,A,Lampone Zero 560ml,2200,2082,1489,861,3,False
M01,2026-07-03 09:03:28,2026-07-03 09:06:24,Stopped,Operator,A,Lampone Zero 560ml,2200,0,176,0,0,False
M01,2026-07-03 09:06:24,2026-07-03 10:00:49,Running,,A,Lampone Zero 560ml,2200,2102,3265,1906,7,False
M01,2026-07-03 10:00:49,2026-07-03 10:28:51,Running,,A,Lampone Zero 560ml,2200,2023,1682,945,3,False
M01,2026-07-03 10:28:51,2026-07-03 11:03:10,Running,,A,Lampone Zero 560ml,2200,2041,2059,1167,4,False
M01,2026-07-03 11:03:10,2026-07-03 11:39:35,Running,,A,Lampone Zero 560ml,2200,2098,2185,1273,4,False
M01,2026-07-03 11:39:35,2026-07-03 12:07:36,Running,,A,Lampone Zero 560ml,2200,2043,1681,954,3,False
M01,2026-07-03 12:07:36,2026-07-03 12:32:19,Running,,A,Lampone Zero 560ml,2200,2027,1483,835,4,False
M01,2026-07-03 12:32:19,2026-07-03 13:29:36,Running,,A,Lampone Zero 560ml,2200,2092,3437,1997,8,False
M01,2026-07-03 13:29:36,2026-07-03 13:38:48,Stopped,Supplies,A,Lampone Zero 560ml,2200,0,552,0,0,False
M01,2026-07-03 13:38:48,2026-07-03 13:48:29,Stopped,External,A,Lampone Zero 560ml,2200,0,581,0,0,False
M01,2026-07-03 13:48:29,2026-07-03 13:57:03,Stopped,Buildup,A,Lampone Zero 560ml,2200,0,514,0,0,False
M01,2026-07-03 13:57:03,2026-07-03 14:00:00,Idle,,A,Lampone Zero 560ml,2200,0,177,0,0,False
M01,2026-07-03 14:00:00,2026-07-03 14:33:04,Stopped,Changeover,B,Arancia Rossa 500ml,2400,0,1984,0,0,True
M01,2026-07-03 14:33:04,2026-07-03 15:08:39,Running,,B,Arancia Rossa 500ml,2400,2217,2135,1315,5,False
M01,2026-07-03 15:08:39,2026-07-03 15:19:54,Stopped,Starvation,B,Arancia Rossa 500ml,2400,0,675,0,0,False
M01,2026-07-03 15:19:54,2026-07-03 15:47:03,Running,,B,Arancia Rossa 500ml,2400,2238,1629,1013,5,False
M01,2026-07-03 15:47:03,2026-07-03 16:30:55,Running,,B,Arancia Rossa 500ml,2400,2287,2632,1672,6,False
M01,2026-07-03 16:30:55,2026-07-03 17:19:53,Running,,B,Arancia Rossa 500ml,2400,2225,2938,1816,6,False
M01,2026-07-03 17:19:53,2026-07-03 18:07:49,Running,,B,Arancia Rossa 500ml,2400,2217,2876,1771,7,False
M01,2026-07-03 18:07:49,2026-07-03 18:56:33,Running,,B,Arancia Rossa 500ml,2400,2246,2924,1824,7,False
M01,2026-07-03 18:56:33,2026-07-03 19:17:33,Running,,B,Arancia Rossa 500ml,2400,2287,1260,800,3,False
M01,2026-07-03 19:17:33,2026-07-03 20:04:54,Running,,B,Arancia Rossa 500ml,2400,2229,2841,1759,6,False
M01,2026-07-03 20:04:54,2026-07-03 20:11:24,Stopped,Fault,B,Arancia Rossa 500ml,2400,0,390,0,0,False
M01,2026-07-03 20:11:24,2026-07-03 20:58:12,Running,,B,Arancia Rossa 500ml,2400,2225,2808,1736,8,False
M01,2026-07-03 20:58:12,2026-07-03 21:46:12,Running,,B,Arancia Rossa 500ml,2400,2212,2880,1770,6,False
M01,2026-07-03 21:46:12,2026-07-03 21:58:32,Idle,,B,Arancia Rossa 500ml,2400,0,740,0,0,False
M01,2026-07-03 21:58:32,2026-07-03 22:00:00,Idle,,B,Arancia Rossa 500ml,2400,0,88,0,0,False
M01,2026-07-03 22:00:00,2026-07-03 22:06:29,Stopped,Starvation,C,Arancia Rossa 500ml,2400,0,389,0,0,False
M01,2026-07-03 22:06:29,2026-07-03 22:32:00,Running,,C,Arancia Rossa 500ml,2400,2229,1531,948,4,False
M01,2026-07-03 22:32:00,2026-07-03 23:25:17,Running,,C,Arancia Rossa 500ml,2400,2253,3197,2001,9,False
M01,2026-07-03 23:25:17,2026-07-03 23:58:18,Running,,C,Arancia Rossa 500ml,2400,2273,1981,1251,6,False
M01,2026-07-03 23:58:18,2026-07-04 00:00:00,Idle,,C,Arancia Rossa 500ml,2400,0,102,0,0,False
M01,2026-07-04 00:00:00,2026-07-04 00:03:34,Stopped,Supplies,C,Arancia Rossa 500ml,2400,0,214,0,0,False
M01,2026-07-04 00:03:34,2026-07-04 00:53:25,Running,,C,Arancia Rossa 500ml,2400,2272,2991,1888,6,False
M01,2026-07-04 00:53:25,2026-07-04 01:33:52,Running,,C,Arancia Rossa 500ml,2400,2264,2427,1526,5,False
M01,2026-07-04 01:33:52,2026-07-04 02:17:24,Running,,C,Arancia Rossa 500ml,2400,2230,2612,1618,6,False
M01,2026-07-04 02:17:24,2026-07-04 02:45:56,Running,,C,Arancia Rossa 500ml,2400,2258,1712,1074,5,False
M01,2026-07-04 02:45:56,2026-07-04 02:58:28,Stopped,Starvation,C,Arancia Rossa 500ml,2400,0,752,0,0,False
M01,2026-07-04 02:58:28,2026-07-04 03:29:20,Running,,C,Arancia Rossa 500ml,2400,2262,1852,1164,4,False
M01,2026-07-04 03:29:20,2026-07-04 03:37:44,Stopped,External,C,Arancia Rossa 500ml,2400,0,504,0,0,False
M01,2026-07-04 03:37:44,2026-07-04 04:14:02,Running,,C,Arancia Rossa 500ml,2400,2257,2178,1365,6,False
M01,2026-07-04 04:14:02,2026-07-04 04:27:16,Idle,,C,Arancia Rossa 500ml,2400,0,794,0,0,False
M01,2026-07-04 04:27:16,2026-07-04 05:06:12,Running,,C,Arancia Rossa 500ml,2400,2196,2336,1425,5,False
M01,2026-07-04 05:06:12,2026-07-04 05:46:01,Running,,C,Arancia Rossa 500ml,2400,2264,2389,1502,6,False
M01,2026-07-04 05:46:01,2026-07-04 06:00:00,Running,,C,Arancia Rossa 500ml,2400,2213,839,516,2,False
M01,2026-07-04 06:00:00,2026-07-04 06:48:51,Running,,A,Arancia Rossa 500ml,2400,2201,2931,1792,8,False
M01,2026-07-04 06:48:51,2026-07-04 06:56:18,Idle,,A,Arancia Rossa 500ml,2400,0,447,0,0,False
M01,2026-07-04 06:56:18,2026-07-04 07:21:51,Running,,A,Arancia Rossa 500ml,2400,2212,1533,942,3,False
M01,2026-07-04 07:21:51,2026-07-04 07:51:15,Running,,A,Arancia Rossa 500ml,2400,2273,1764,1114,4,False
M01,2026-07-04 07:51:15,2026-07-04 08:38:26,Running,,A,Arancia Rossa 500ml,2400,2207,2831,1736,7,False
M01,2026-07-04 08:38:26,2026-07-04 09:28:39,Running,,A,Arancia Rossa 500ml,2400,2222,3013,1860,7,False
M01,2026-07-04 09:28:39,2026-07-04 09:54:32,Running,,A,Arancia Rossa 500ml,2400,2250,1553,971,3,False
M01,2026-07-04 09:54:32,2026-07-04 10:09:03,Idle,,A,Arancia Rossa 500ml,2400,0,871,0,0,False
M01,2026-07-04 10:09:03,2026-07-04 10:37:37,Running,,A,Arancia Rossa 500ml,2400,2259,1714,1076,4,False
M01,2026-07-04 10:37:37,2026-07-04 11:25:34,Running,,A,Arancia Rossa 500ml,2400,2206,2877,1763,7,False
M01,2026-07-04 11:25:34,2026-07-04 12:21:10,Running,,A,Arancia Rossa 500ml,2400,2238,3336,2074,9,False
M01,2026-07-04 12:21:10,2026-07-04 13:08:27,Running,,A,Arancia Rossa 500ml,2400,2255,2837,1777,8,False
M01,2026-07-04 13:08:27,2026-07-04 13:52:39,Running,,A,Arancia Rossa 500ml,2400,2215,2652,1632,7,False
M01,2026-07-04 13:52:39,2026-07-04 14:00:00,Running,,A,Arancia Rossa 500ml,2400,2226,441,273,1,False
M01,2026-07-04 14:00:00,2026-07-04 14:22:33,Stopped,Changeover,B,Lampone Zero 560ml,2200,0,1353,0,0,True
M01,2026-07-04 14:22:33,2026-07-04 14:43:23,Running,,B,Lampone Zero 560ml,2200,2049,1250,711,3,False
M01,2026-07-04 14:43:23,2026-07-04 14:53:28,Stopped,Operator,B,Lampone Zero 560ml,2200,0,605,0,0,False
M01,2026-07-04 14:53:28,2026-07-04 15:03:25,Stopped,Fault,B,Lampone Zero 560ml,2200,0,597,0,0,False
M01,2026-07-04 15:03:25,2026-07-04 15:36:20,Running,,B,Lampone Zero 560ml,2200,2091,1975,1147,5,False
M01,2026-07-04 15:36:20,2026-07-04 15:57:44,Running,,B,Lampone Zero 560ml,2200,2018,1284,720,3,False
M01,2026-07-04 15:57:44,2026-07-04 16:50:47,Running,,B,Lampone Zero 560ml,2200,2029,3183,1794,8,False
M01,2026-07-04 16:50:47,2026-07-04 17:37:43,Running,,B,Lampone Zero 560ml,2200,2047,2816,1601,5,False
M01,2026-07-04 17:37:43,2026-07-04 18:01:26,Running,,B,Lampone Zero 560ml,2200,2019,1423,798,3,False
M01,2026-07-04 18:01:26,2026-07-04 18:54:13,Running,,B,Lampone Zero 560ml,2200,2084,3167,1833,6,False
M01,2026-07-04 18:54:13,2026-07-04 19:46:08,Running,,B,Lampone Zero 560ml,2200,2076,3115,1796,7,False
M01,2026-07-04 19:46:08,2026-07-04 20:01:10,Stopped,Buildup,B,Lampone Zero 560ml,2200,0,902,0,0,False
M01,2026-07-04 20:01:10,2026-07-04 20:24:56,Running,,B,Lampone Zero 560ml,2200,2077,1426,823,3,False
M01,2026-07-04 20:24:56,2026-07-04 20:44:57,Running,,B,Lampone Zero 560ml,2200,2078,1201,693,3,False
M01,2026-07-04 20:44:57,2026-07-04 21:23:17,Running,,B,Lampone Zero 560ml,2200,2032,2300,1298,4,False
M01,2026-07-04 21:23:17,2026-07-04 21:51:54,Running,,B,Lampone Zero 560ml,2200,2022,1717,964,4,False
M01,2026-07-04 21:51:54,2026-07-04 21:57:22,Stopped,Starvation,B,Lampone Zero 560ml,2200,0,328,0,0,False
M01,2026-07-04 21:57:22,2026-07-04 22:00:00,Idle,,B,Lampone Zero 560ml,2200,0,158,0,0,False
M01,2026-07-04 22:00:00,2026-07-04 22:07:27,Stopped,Starvation,C,Lampone Zero 560ml,2200,0,447,0,0,False
M01,2026-07-04 22:07:27,2026-07-04 22:50:42,Running,,C,Lampone Zero 560ml,2200,2058,2595,1483,6,False
M01,2026-07-04 22:50:42,2026-07-04 23:38:28,Running,,C,Lampone Zero 560ml,2200,2082,2866,1658,6,False
M01,2026-07-04 23:38:28,2026-07-04 23:58:42,Running,,C,Lampone Zero 560ml,2200,2051,1214,692,3,False
M01,2026-07-04 23:58:42,2026-07-05 00:00:00,Idle,,C,Lampone Zero 560ml,2200,0,78,0,0,False
M01,2026-07-05 00:00:00,2026-07-05 00:07:49,Stopped,Starvation,C,Lampone Zero 560ml,2200,0,469,0,0,False
M01,2026-07-05 00:07:49,2026-07-05 00:44:59,Running,,C,Lampone Zero 560ml,2200,2061,2230,1277,5,False
M01,2026-07-05 00:44:59,2026-07-05 01:38:27,Running,,C,Lampone Zero 560ml,2200,2019,3208,1799,6,False
M01,2026-07-05 01:38:27,2026-07-05 01:48:59,Stopped,Starvation,C,Lampone Zero 560ml,2200,0,632,0,0,False
M01,2026-07-05 01:48:59,2026-07-05 02:17:39,Running,,C,Lampone Zero 560ml,2200,2072,1720,990,4,False
M01,2026-07-05 02:17:39,2026-07-05 02:42:49,Running,,C,Lampone Zero 560ml,2200,2029,1510,851,4,False
M01,2026-07-05 02:42:49,2026-07-05 02:50:19,Stopped,Supplies,C,Lampone Zero 560ml,2200,0,450,0,0,False
M01,2026-07-05 02:50:19,2026-07-05 02:59:06,Stopped,Buildup,C,Lampone Zero 560ml,2200,0,527,0,0,False
M01,2026-07-05 02:59:06,2026-07-05 03:53:09,Running,,C,Lampone Zero 560ml,2200,2056,3243,1852,6,False
M01,2026-07-05 03:53:09,2026-07-05 04:00:15,Stopped,Fault,C,Lampone Zero 560ml,2200,0,426,0,0,False
M01,2026-07-05 04:00:15,2026-07-05 04:26:57,Running,,C,Lampone Zero 560ml,2200,1997,1602,889,4,False
M01,2026-07-05 04:26:57,2026-07-05 05:21:13,Running,,C,Lampone Zero 560ml,2200,2007,3256,1815,7,False
M01,2026-07-05 05:21:13,2026-07-05 05:47:02,Running,,C,Lampone Zero 560ml,2200,2047,1549,881,3,False
M01,2026-07-05 05:47:02,2026-07-05 06:00:00,Running,,C,Lampone Zero 560ml,2200,2057,778,445,2,False
M01,2026-07-05 06:00:00,2026-07-05 06:33:38,Running,,A,Lampone Zero 560ml,2200,2037,2018,1142,4,False
M01,2026-07-05 06:33:38,2026-07-05 06:40:15,Stopped,Supplies,A,Lampone Zero 560ml,2200,0,397,0,0,False
M01,2026-07-05 06:40:15,2026-07-05 07:31:07,Running,,A,Lampone Zero 560ml,2200,2020,3052,1713,6,False
M01,2026-07-05 07:31:07,2026-07-05 07:52:30,Running,,A,Lampone Zero 560ml,2200,2004,1283,714,3,False
M01,2026-07-05 07:52:30,2026-07-05 08:44:51,Running,,A,Lampone Zero 560ml,2200,2004,3141,1748,8,False
